season,week,game_id,game_date,posteam,home_team,away_team,passer_player_name,receiver_player_name,passing_yards,pass_touchdown,first_down
2006,14,2006_14_NE_MIA,2006-12-10,NE,MIA,NE,M.Cassel,D.Graham,8,0,1
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,C.Dillon,12,0,1
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,R.Caldwell,2,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,R.Caldwell,3,0,1
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,C.Dillon,4,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,K.Faulk,43,1,1
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,D.Thomas,11,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,C.Dillon,-6,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,R.Caldwell,8,0,1
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,R.Caldwell,5,0,1
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,R.Caldwell,1,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,J.Gaffney,6,1,1
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,D.Thomas,6,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,C.Dillon,0,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,D.Thomas,7,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,T.Brown,4,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,T.Brady,K.Faulk,3,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,M.Cassel,C.Dillon,10,0,1
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,M.Cassel,H.Evans,4,0,0
2006,15,2006_15_HOU_NE,2006-12-17,NE,NE,HOU,M.Cassel,R.Caldwell,6,0,1
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,K.Kight,9,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,T.Brown,11,0,1
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,L.Maroney,6,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,T.Brown,6,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,D.Thomas,6,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,R.Caldwell,3,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,T.Brown,19,0,1
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,R.Caldwell,2,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,D.Graham,7,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,K.Faulk,6,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,B.Childress,5,0,1
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,K.Faulk,6,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,T.Brown,8,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,J.Gaffney,5,0,1
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,H.Evans,1,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,J.Gaffney,9,0,1
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,D.Thomas,36,0,1
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,D.Thomas,22,1,1
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,D.Graham,19,0,1
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,R.Caldwell,7,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,B.Childress,2,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,D.Thomas,4,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,D.Thomas,15,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,L.Maroney,4,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,C.Jackson,-2,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,J.Gaffney,12,0,1
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,R.Caldwell,3,0,0
2006,16,2006_16_NE_JAX,2006-12-24,NE,JAX,NE,T.Brady,D.Graham,18,0,1
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,C.Dillon,7,0,0
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,C.Dillon,52,0,1
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,H.Evans,11,0,0
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,T.Brown,5,0,1
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,C.Jackson,0,0,0
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,L.Maroney,1,0,0
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,R.Caldwell,7,0,0
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,R.Caldwell,16,0,1
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,D.Graham,6,0,0
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,R.Caldwell,49,0,1
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,T.Brown,2,0,0
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,J.Gaffney,9,0,1
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,H.Evans,3,0,0
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,R.Caldwell,62,1,1
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,T.Brady,L.Maroney,-5,0,0
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,V.Testaverde,C.Jackson,23,0,1
2006,17,2006_17_NE_TEN,2006-12-31,NE,TEN,NE,V.Testaverde,T.Brown,6,1,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,W.Welker,9,0,0
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,W.Welker,10,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,R.Moss,18,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,W.Welker,11,1,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,D.Stallworth,19,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,W.Welker,9,0,0
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,R.Moss,14,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,S.Morris,5,0,0
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,B.Watson,4,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,R.Moss,33,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,R.Moss,22,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,B.Watson,5,1,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,R.Moss,19,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,K.Faulk,9,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,R.Moss,51,1,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,S.Morris,6,0,0
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,W.Welker,13,0,0
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,R.Moss,12,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,J.Gaffney,5,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,R.Moss,1,0,0
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,W.Welker,9,0,1
2007,1,2007_01_NE_NYJ,2007-09-09,NE,NYJ,NE,T.Brady,R.Moss,13,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,B.Watson,9,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,B.Watson,6,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,R.Moss,8,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,R.Moss,5,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,W.Welker,34,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,B.Watson,7,1,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,W.Welker,6,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,W.Welker,11,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,R.Moss,10,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,W.Welker,15,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,R.Moss,6,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,R.Moss,23,1,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,D.Stallworth,11,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,R.Moss,14,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,J.Gaffney,6,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,B.Watson,13,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,K.Faulk,9,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,R.Moss,15,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,R.Moss,24,1,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,D.Stallworth,8,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,W.Welker,8,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,W.Welker,6,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,W.Welker,8,0,0
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,B.Watson,14,0,1
2007,2,2007_02_SD_NE,2007-09-16,NE,NE,LAC,T.Brady,W.Welker,3,0,0
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,R.Moss,4,0,0
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,K.Faulk,9,0,0
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,D.Thomas,9,0,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,B.Watson,9,0,0
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,K.Faulk,6,0,0
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,W.Welker,13,0,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,D.Stallworth,28,0,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,J.Gaffney,11,0,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,B.Watson,8,1,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,K.Brady,20,0,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,R.Moss,3,1,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,K.Faulk,4,0,0
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,W.Welker,10,0,0
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,W.Welker,11,0,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,R.Moss,45,0,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,J.Gaffney,4,1,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,R.Moss,7,0,0
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,W.Welker,37,0,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,W.Welker,10,0,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,W.Welker,-1,0,0
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,K.Faulk,10,0,1
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,K.Faulk,9,0,0
2007,3,2007_03_BUF_NE,2007-09-23,NE,NE,BUF,T.Brady,R.Moss,45,1,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,R.Moss,6,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,K.Faulk,23,0,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,R.Moss,17,0,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,W.Welker,11,0,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,W.Welker,2,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,B.Watson,5,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,K.Faulk,8,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,D.Stallworth,14,0,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,M.Vrabel,1,1,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,S.Morris,-3,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,W.Welker,9,0,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,D.Stallworth,5,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,R.Moss,7,1,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,K.Faulk,8,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,R.Moss,16,0,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,B.Watson,7,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,R.Moss,6,0,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,R.Moss,8,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,R.Moss,8,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,R.Moss,20,0,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,S.Morris,18,0,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,L.Mankins,-9,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,D.Stallworth,23,0,1
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,D.Stallworth,7,0,0
2007,4,2007_04_NE_CIN,2007-10-01,NE,CIN,NE,T.Brady,R.Moss,14,1,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,K.Brady,7,0,0
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,R.Moss,16,0,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,W.Welker,7,0,0
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,R.Moss,20,0,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,D.Stallworth,7,0,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,D.Stallworth,34,1,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,K.Faulk,7,0,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,W.Welker,7,0,0
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,D.Stallworth,17,0,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,W.Welker,3,0,0
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,D.Stallworth,7,0,0
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,B.Watson,11,0,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,B.Watson,7,1,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,B.Watson,22,0,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,S.Morris,4,0,0
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,B.Watson,7,0,0
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,S.Morris,5,0,0
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,J.Gaffney,5,0,0
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,R.Moss,10,0,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,W.Welker,2,0,0
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,B.Watson,25,1,1
2007,5,2007_05_CLE_NE,2007-10-07,NE,NE,CLE,T.Brady,B.Watson,35,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,16,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,D.Stallworth,7,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,D.Stallworth,11,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,D.Stallworth,7,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,K.Faulk,4,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,20,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,R.Moss,6,1,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,6,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,B.Watson,28,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,35,1,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,J.Gaffney,6,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,D.Stallworth,17,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,D.Stallworth,15,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,K.Faulk,18,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,5,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,12,1,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,R.Moss,14,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,10,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,5,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,J.Gaffney,10,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,D.Stallworth,10,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,R.Moss,3,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,K.Brady,1,1,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,K.Faulk,2,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,D.Stallworth,69,1,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,R.Moss,8,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,R.Moss,14,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,6,0,1
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,R.Moss,14,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,-2,0,0
2007,6,2007_06_NE_DAL,2007-10-14,NE,DAL,NE,T.Brady,W.Welker,11,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,W.Welker,9,0,0
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,K.Brady,3,0,0
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,J.Gaffney,12,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,D.Stallworth,30,1,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,W.Welker,9,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,K.Brady,5,0,0
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,K.Brady,2,1,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,W.Welker,36,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,R.Moss,35,1,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,H.Evans,29,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,R.Moss,50,1,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,D.Stallworth,6,0,0
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,W.Welker,14,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,W.Welker,18,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,R.Moss,19,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,W.Welker,14,1,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,R.Moss,18,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,W.Welker,11,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,K.Faulk,7,0,0
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,W.Welker,11,0,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,T.Brady,W.Welker,16,1,1
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,M.Gutierrez,D.Stallworth,15,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,D.Stallworth,3,0,0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,K.Faulk,6,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,K.Faulk,7,0,0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,W.Welker,19,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,K.Faulk,9,0,0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,W.Welker,7,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,W.Welker,6,0,0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,W.Welker,8,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,K.Faulk,11,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,K.Faulk,3,0,0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,L.Maroney,25,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,M.Vrabel,2,1,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,K.Brady,19,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,K.Faulk,9,0,0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,K.Faulk,12,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,W.Welker,15,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,W.Welker,10,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,R.Moss,6,1,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,D.Stallworth,22,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,L.Maroney,12,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,D.Stallworth,4,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,W.Welker,11,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,J.Gaffney,7,0,0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,J.Gaffney,4,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,R.Moss,6,0,0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,W.Welker,11,0,0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,D.Stallworth,15,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,R.Moss,35,0,1
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,T.Brady,W.Welker,2,1,1
