season,week,game_id,game_date,posteam,home_team,away_team,opponent,home_away,passer_player_name,receiver_player_name,receptions,rec_yards,rec_tds,first_downs,total_air_yards,total_yac
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,MIA,away,T.Brady,H.Evans,1.0,29.0,0.0,1.0,1.0,28.0
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,MIA,away,T.Brady,J.Gaffney,1.0,12.0,0.0,1.0,12.0,0.0
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,MIA,away,T.Brady,K.Brady,3.0,10.0,1.0,1.0,6.0,4.0
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,MIA,away,T.Brady,K.Faulk,1.0,7.0,0.0,0.0,3.0,4.0
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,MIA,away,T.Brady,R.Moss,4.0,122.0,2.0,4.0,111.0,11.0
2007,7,2007_07_NE_MIA,2007-10-21,NE,MIA,NE,MIA,away,T.Brady,W.Welker,9.0,138.0,2.0,8.0,82.0,56.0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,WAS,home,M.Cassel,J.Gaffney,2.0,28.0,0.0,1.0,15.0,13.0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,WAS,home,T.Brady,D.Stallworth,4.0,44.0,0.0,3.0,15.0,29.0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,WAS,home,T.Brady,J.Gaffney,2.0,11.0,0.0,1.0,9.0,2.0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,WAS,home,T.Brady,K.Brady,1.0,19.0,0.0,1.0,9.0,10.0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,WAS,home,T.Brady,K.Faulk,7.0,57.0,0.0,3.0,-8.0,65.0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,WAS,home,T.Brady,L.Maroney,2.0,37.0,0.0,2.0,-5.0,42.0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,WAS,home,T.Brady,M.Vrabel,1.0,2.0,1.0,1.0,2.0,0.0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,WAS,home,T.Brady,R.Moss,3.0,47.0,1.0,2.0,45.0,2.0
2007,8,2007_08_WAS_NE,2007-10-28,NE,NE,WAS,WAS,home,T.Brady,W.Welker,9.0,89.0,1.0,7.0,57.0,32.0
2007,9,2007_09_NE_IND,2007-11-04,NE,IND,NE,IND,away,T.Brady,B.Watson,2.0,10.0,0.0,1.0,10.0,0.0
2007,9,2007_09_NE_IND,2007-11-04,NE,IND,NE,IND,away,T.Brady,D.Stallworth,2.0,42.0,0.0,1.0,36.0,6.0
2007,9,2007_09_NE_IND,2007-11-04,NE,IND,NE,IND,away,T.Brady,K.Faulk,3.0,20.0,1.0,1.0,1.0,19.0
2007,9,2007_09_NE_IND,2007-11-04,NE,IND,NE,IND,away,T.Brady,R.Moss,9.0,145.0,1.0,8.0,115.0,30.0
2007,9,2007_09_NE_IND,2007-11-04,NE,IND,NE,IND,away,T.Brady,W.Welker,5.0,38.0,1.0,3.0,17.0,21.0
2007,11,2007_11_NE_BUF,2007-11-18,NE,BUF,NE,BUF,away,M.Cassel,H.Evans,1.0,4.0,0.0,1.0,2.0,2.0
2007,11,2007_11_NE_BUF,2007-11-18,NE,BUF,NE,BUF,away,M.Cassel,K.Eckel,1.0,6.0,0.0,0.0,5.0,1.0
2007,11,2007_11_NE_BUF,2007-11-18,NE,BUF,NE,BUF,away,T.Brady,B.Watson,3.0,43.0,1.0,3.0,30.0,13.0
2007,11,2007_11_NE_BUF,2007-11-18,NE,BUF,NE,BUF,away,T.Brady,D.Stallworth,5.0,56.0,0.0,2.0,32.0,24.0
2007,11,2007_11_NE_BUF,2007-11-18,NE,BUF,NE,BUF,away,T.Brady,H.Evans,1.0,6.0,0.0,0.0,-1.0,7.0
2007,11,2007_11_NE_BUF,2007-11-18,NE,BUF,NE,BUF,away,T.Brady,J.Gaffney,3.0,44.0,0.0,2.0,40.0,4.0
2007,11,2007_11_NE_BUF,2007-11-18,NE,BUF,NE,BUF,away,T.Brady,K.Faulk,2.0,18.0,0.0,1.0,4.0,14.0
2007,11,2007_11_NE_BUF,2007-11-18,NE,BUF,NE,BUF,away,T.Brady,R.Moss,10.0,128.0,4.0,9.0,104.0,24.0
2007,11,2007_11_NE_BUF,2007-11-18,NE,BUF,NE,BUF,away,T.Brady,W.Welker,7.0,78.0,0.0,3.0,33.0,45.0
2007,12,2007_12_PHI_NE,2007-11-25,NE,NE,PHI,PHI,home,T.Brady,B.Watson,3.0,17.0,0.0,1.0,9.0,8.0
2007,12,2007_12_PHI_NE,2007-11-25,NE,NE,PHI,PHI,home,T.Brady,D.Stallworth,4.0,54.0,0.0,2.0,29.0,25.0
2007,12,2007_12_PHI_NE,2007-11-25,NE,NE,PHI,PHI,home,T.Brady,J.Gaffney,6.0,87.0,1.0,4.0,57.0,30.0
2007,12,2007_12_PHI_NE,2007-11-25,NE,NE,PHI,PHI,home,T.Brady,K.Faulk,3.0,30.0,0.0,2.0,2.0,28.0
2007,12,2007_12_PHI_NE,2007-11-25,NE,NE,PHI,PHI,home,T.Brady,R.Moss,5.0,43.0,0.0,2.0,32.0,11.0
2007,12,2007_12_PHI_NE,2007-11-25,NE,NE,PHI,PHI,home,T.Brady,W.Welker,13.0,149.0,0.0,7.0,47.0,102.0
2007,13,2007_13_NE_BAL,2007-12-03,NE,BAL,NE,BAL,away,T.Brady,B.Watson,2.0,26.0,0.0,1.0,26.0,0.0
2007,13,2007_13_NE_BAL,2007-12-03,NE,BAL,NE,BAL,away,T.Brady,D.Stallworth,3.0,68.0,0.0,2.0,47.0,21.0
2007,13,2007_13_NE_BAL,2007-12-03,NE,BAL,NE,BAL,away,T.Brady,J.Gaffney,1.0,8.0,1.0,1.0,8.0,0.0
2007,13,2007_13_NE_BAL,2007-12-03,NE,BAL,NE,BAL,away,T.Brady,K.Brady,1.0,6.0,0.0,0.0,5.0,1.0
2007,13,2007_13_NE_BAL,2007-12-03,NE,BAL,NE,BAL,away,T.Brady,K.Faulk,2.0,18.0,0.0,0.0,12.0,6.0
2007,13,2007_13_NE_BAL,2007-12-03,NE,BAL,NE,BAL,away,T.Brady,L.Maroney,2.0,79.0,0.0,2.0,17.0,62.0
2007,13,2007_13_NE_BAL,2007-12-03,NE,BAL,NE,BAL,away,T.Brady,R.Moss,4.0,34.0,1.0,2.0,33.0,1.0
2007,13,2007_13_NE_BAL,2007-12-03,NE,BAL,NE,BAL,away,T.Brady,W.Welker,3.0,18.0,0.0,1.0,14.0,4.0
2007,14,2007_14_PIT_NE,2007-12-09,NE,NE,PIT,PIT,home,T.Brady,B.Watson,4.0,33.0,0.0,1.0,17.0,16.0
2007,14,2007_14_PIT_NE,2007-12-09,NE,NE,PIT,PIT,home,T.Brady,D.Stallworth,1.0,9.0,0.0,0.0,-2.0,11.0
2007,14,2007_14_PIT_NE,2007-12-09,NE,NE,PIT,PIT,home,T.Brady,J.Gaffney,7.0,122.0,1.0,3.0,91.0,31.0
2007,14,2007_14_PIT_NE,2007-12-09,NE,NE,PIT,PIT,home,T.Brady,K.Brady,1.0,7.0,0.0,1.0,4.0,3.0
2007,14,2007_14_PIT_NE,2007-12-09,NE,NE,PIT,PIT,home,T.Brady,K.Faulk,3.0,15.0,0.0,1.0,0.0,15.0
2007,14,2007_14_PIT_NE,2007-12-09,NE,NE,PIT,PIT,home,T.Brady,R.Moss,7.0,135.0,2.0,7.0,92.0,43.0
2007,14,2007_14_PIT_NE,2007-12-09,NE,NE,PIT,PIT,home,T.Brady,W.Welker,9.0,78.0,1.0,5.0,29.0,49.0
2007,15,2007_15_NYJ_NE,2007-12-16,NE,NE,NYJ,NYJ,home,T.Brady,H.Evans,1.0,4.0,0.0,0.0,0.0,4.0
2007,15,2007_15_NYJ_NE,2007-12-16,NE,NE,NYJ,NYJ,home,T.Brady,J.Gaffney,2.0,8.0,0.0,0.0,4.0,4.0
2007,15,2007_15_NYJ_NE,2007-12-16,NE,NE,NYJ,NYJ,home,T.Brady,K.Faulk,3.0,19.0,0.0,2.0,14.0,5.0
2007,15,2007_15_NYJ_NE,2007-12-16,NE,NE,NYJ,NYJ,home,T.Brady,R.Moss,5.0,79.0,0.0,3.0,76.0,3.0
2007,15,2007_15_NYJ_NE,2007-12-16,NE,NE,NYJ,NYJ,home,T.Brady,W.Welker,3.0,30.0,0.0,3.0,20.0,10.0
2007,16,2007_16_MIA_NE,2007-12-23,NE,NE,MIA,MIA,home,T.Brady,D.Stallworth,2.0,25.0,0.0,1.0,19.0,6.0
2007,16,2007_16_MIA_NE,2007-12-23,NE,NE,MIA,MIA,home,T.Brady,J.Gaffney,5.0,82.0,1.0,4.0,58.0,24.0
2007,16,2007_16_MIA_NE,2007-12-23,NE,NE,MIA,MIA,home,T.Brady,K.Faulk,1.0,9.0,0.0,1.0,-1.0,10.0
2007,16,2007_16_MIA_NE,2007-12-23,NE,NE,MIA,MIA,home,T.Brady,R.Moss,5.0,50.0,2.0,5.0,44.0,6.0
2007,16,2007_16_MIA_NE,2007-12-23,NE,NE,MIA,MIA,home,T.Brady,W.Welker,5.0,49.0,0.0,1.0,28.0,21.0
2007,17,2007_17_NE_NYG,2007-12-29,NE,NYG,NE,NYG,away,T.Brady,B.Watson,4.0,38.0,0.0,2.0,33.0,5.0
2007,17,2007_17_NE_NYG,2007-12-29,NE,NYG,NE,NYG,away,T.Brady,D.Stallworth,3.0,32.0,0.0,2.0,26.0,6.0
2007,17,2007_17_NE_NYG,2007-12-29,NE,NYG,NE,NYG,away,T.Brady,K.Faulk,8.0,64.0,0.0,3.0,5.0,59.0
2007,17,2007_17_NE_NYG,2007-12-29,NE,NYG,NE,NYG,away,T.Brady,R.Moss,6.0,100.0,2.0,4.0,69.0,31.0
2007,17,2007_17_NE_NYG,2007-12-29,NE,NYG,NE,NYG,away,T.Brady,W.Welker,11.0,122.0,0.0,7.0,39.0,83.0
2008,1,2008_01_KC_NE,2008-09-07,NE,NE,KC,KC,home,M.Cassel,D.Thomas,1.0,18.0,0.0,1.0,11.0,7.0
2008,1,2008_01_KC_NE,2008-09-07,NE,NE,KC,KC,home,M.Cassel,K.Washington,1.0,3.0,0.0,1.0,-3.0,6.0
2008,1,2008_01_KC_NE,2008-09-07,NE,NE,KC,KC,home,M.Cassel,R.Moss,3.0,66.0,1.0,2.0,43.0,23.0
2008,1,2008_01_KC_NE,2008-09-07,NE,NE,KC,KC,home,M.Cassel,S.Morris,5.0,34.0,0.0,0.0,0.0,34.0
2008,1,2008_01_KC_NE,2008-09-07,NE,NE,KC,KC,home,M.Cassel,W.Welker,3.0,31.0,0.0,2.0,11.0,20.0
2008,1,2008_01_KC_NE,2008-09-07,NE,NE,KC,KC,home,T.Brady,D.Thomas,1.0,6.0,0.0,0.0,6.0,0.0
2008,1,2008_01_KC_NE,2008-09-07,NE,NE,KC,KC,home,T.Brady,R.Moss,3.0,50.0,0.0,1.0,42.0,8.0
2008,1,2008_01_KC_NE,2008-09-07,NE,NE,KC,KC,home,T.Brady,W.Welker,3.0,20.0,0.0,2.0,0.0,20.0
2008,2,2008_02_NE_NYJ,2008-09-14,NE,NYJ,NE,NYJ,away,M.Cassel,D.Thomas,1.0,14.0,0.0,1.0,3.0,11.0
2008,2,2008_02_NE_NYJ,2008-09-14,NE,NYJ,NE,NYJ,away,M.Cassel,K.Faulk,4.0,50.0,0.0,3.0,11.0,39.0
2008,2,2008_02_NE_NYJ,2008-09-14,NE,NYJ,NE,NYJ,away,M.Cassel,R.Moss,2.0,22.0,0.0,1.0,18.0,4.0
2008,2,2008_02_NE_NYJ,2008-09-14,NE,NYJ,NE,NYJ,away,M.Cassel,S.Morris,2.0,7.0,0.0,2.0,3.0,4.0
2008,2,2008_02_NE_NYJ,2008-09-14,NE,NYJ,NE,NYJ,away,M.Cassel,W.Welker,7.0,72.0,0.0,3.0,7.0,65.0
2008,3,2008_03_MIA_NE,2008-09-21,NE,NE,MIA,MIA,home,K.O'Connell,D.Thomas,1.0,4.0,0.0,0.0,4.0,0.0
2008,3,2008_03_MIA_NE,2008-09-21,NE,NE,MIA,MIA,home,K.O'Connell,J.Gaffney,2.0,21.0,0.0,1.0,10.0,11.0
2008,3,2008_03_MIA_NE,2008-09-21,NE,NE,MIA,MIA,home,M.Cassel,B.Watson,1.0,6.0,0.0,0.0,4.0,2.0
2008,3,2008_03_MIA_NE,2008-09-21,NE,NE,MIA,MIA,home,M.Cassel,J.Gaffney,4.0,30.0,1.0,2.0,23.0,7.0
2008,3,2008_03_MIA_NE,2008-09-21,NE,NE,MIA,MIA,home,M.Cassel,K.Faulk,2.0,6.0,0.0,0.0,5.0,1.0
2008,3,2008_03_MIA_NE,2008-09-21,NE,NE,MIA,MIA,home,M.Cassel,R.Moss,4.0,25.0,0.0,1.0,22.0,3.0
2008,3,2008_03_MIA_NE,2008-09-21,NE,NE,MIA,MIA,home,M.Cassel,S.Aiken,1.0,9.0,0.0,1.0,2.0,7.0
2008,3,2008_03_MIA_NE,2008-09-21,NE,NE,MIA,MIA,home,M.Cassel,S.Morris,1.0,0.0,0.0,0.0,-4.0,4.0
2008,3,2008_03_MIA_NE,2008-09-21,NE,NE,MIA,MIA,home,M.Cassel,W.Welker,6.0,55.0,0.0,2.0,40.0,15.0
2008,5,2008_05_NE_SF,2008-10-05,NE,SF,NE,SF,away,M.Cassel,B.Watson,2.0,11.0,0.0,1.0,6.0,5.0
2008,5,2008_05_NE_SF,2008-10-05,NE,SF,NE,SF,away,M.Cassel,J.Gaffney,3.0,35.0,0.0,2.0,19.0,16.0
2008,5,2008_05_NE_SF,2008-10-05,NE,SF,NE,SF,away,M.Cassel,K.Faulk,4.0,29.0,0.0,1.0,-10.0,39.0
2008,5,2008_05_NE_SF,2008-10-05,NE,SF,NE,SF,away,M.Cassel,R.Moss,5.0,111.0,1.0,4.0,72.0,39.0
2008,5,2008_05_NE_SF,2008-10-05,NE,SF,NE,SF,away,M.Cassel,W.Welker,8.0,73.0,0.0,5.0,22.0,51.0
2008,6,2008_06_NE_SD,2008-10-12,NE,LAC,NE,LAC,away,M.Cassel,B.Green-Ellis,1.0,9.0,0.0,1.0,9.0,0.0
2008,6,2008_06_NE_SD,2008-10-12,NE,LAC,NE,LAC,away,M.Cassel,D.Thomas,1.0,13.0,0.0,1.0,3.0,10.0
2008,6,2008_06_NE_SD,2008-10-12,NE,LAC,NE,LAC,away,M.Cassel,J.Gaffney,1.0,4.0,0.0,0.0,4.0,0.0
2008,6,2008_06_NE_SD,2008-10-12,NE,LAC,NE,LAC,away,M.Cassel,K.Faulk,3.0,29.0,0.0,1.0,-7.0,36.0
2008,6,2008_06_NE_SD,2008-10-12,NE,LAC,NE,LAC,away,M.Cassel,R.Moss,3.0,26.0,0.0,1.0,12.0,14.0
2008,6,2008_06_NE_SD,2008-10-12,NE,LAC,NE,LAC,away,M.Cassel,S.Morris,4.0,49.0,0.0,2.0,8.0,41.0
2008,6,2008_06_NE_SD,2008-10-12,NE,LAC,NE,LAC,away,M.Cassel,W.Welker,9.0,73.0,0.0,2.0,48.0,25.0
2008,7,2008_07_DEN_NE,2008-10-20,NE,NE,DEN,DEN,home,M.Cassel,B.Watson,3.0,40.0,0.0,1.0,10.0,30.0
2008,7,2008_07_DEN_NE,2008-10-20,NE,NE,DEN,DEN,home,M.Cassel,K.Faulk,3.0,6.0,0.0,0.0,-6.0,12.0
2008,7,2008_07_DEN_NE,2008-10-20,NE,NE,DEN,DEN,home,M.Cassel,R.Moss,5.0,69.0,2.0,3.0,28.0,41.0
2008,7,2008_07_DEN_NE,2008-10-20,NE,NE,DEN,DEN,home,M.Cassel,S.Aiken,1.0,7.0,0.0,1.0,7.0,0.0
2008,7,2008_07_DEN_NE,2008-10-20,NE,NE,DEN,DEN,home,M.Cassel,W.Welker,6.0,63.0,1.0,3.0,21.0,42.0
2008,8,2008_08_STL_NE,2008-10-26,NE,NE,LA,LA,home,M.Cassel,B.Watson,1.0,13.0,0.0,1.0,10.0,3.0
2008,8,2008_08_STL_NE,2008-10-26,NE,NE,LA,LA,home,M.Cassel,D.Thomas,1.0,9.0,0.0,0.0,4.0,5.0
2008,8,2008_08_STL_NE,2008-10-26,NE,NE,LA,LA,home,M.Cassel,J.Gaffney,1.0,17.0,0.0,1.0,17.0,0.0
2008,8,2008_08_STL_NE,2008-10-26,NE,NE,LA,LA,home,M.Cassel,K.Faulk,4.0,47.0,1.0,2.0,12.0,35.0
2008,8,2008_08_STL_NE,2008-10-26,NE,NE,LA,LA,home,M.Cassel,R.Moss,7.0,102.0,0.0,5.0,62.0,40.0
2008,8,2008_08_STL_NE,2008-10-26,NE,NE,LA,LA,home,M.Cassel,W.Welker,7.0,79.0,0.0,6.0,31.0,48.0
2008,9,2008_09_NE_IND,2008-11-02,NE,IND,NE,IND,away,K.Faulk,W.Welker,1.0,-2.0,0.0,0.0,-4.0,2.0
2008,9,2008_09_NE_IND,2008-11-02,NE,IND,NE,IND,away,M.Cassel,B.Green-Ellis,1.0,8.0,0.0,1.0,-1.0,9.0
2008,9,2008_09_NE_IND,2008-11-02,NE,IND,NE,IND,away,M.Cassel,B.Watson,3.0,14.0,0.0,1.0,5.0,9.0
2008,9,2008_09_NE_IND,2008-11-02,NE,IND,NE,IND,away,M.Cassel,D.Thomas,3.0,29.0,0.0,2.0,18.0,11.0
2008,9,2008_09_NE_IND,2008-11-02,NE,IND,NE,IND,away,M.Cassel,J.Gaffney,1.0,11.0,0.0,1.0,11.0,0.0
2008,9,2008_09_NE_IND,2008-11-02,NE,IND,NE,IND,away,M.Cassel,K.Faulk,5.0,38.0,0.0,2.0,-3.0,41.0
2008,9,2008_09_NE_IND,2008-11-02,NE,IND,NE,IND,away,M.Cassel,R.Moss,6.0,65.0,0.0,4.0,32.0,33.0
2008,9,2008_09_NE_IND,2008-11-02,NE,IND,NE,IND,away,M.Cassel,W.Welker,6.0,39.0,0.0,1.0,15.0,24.0
2008,10,2008_10_BUF_NE,2008-11-09,NE,NE,BUF,BUF,home,M.Cassel,B.Watson,1.0,7.0,0.0,0.0,6.0,1.0
2008,10,2008_10_BUF_NE,2008-11-09,NE,NE,BUF,BUF,home,M.Cassel,J.Gaffney,4.0,36.0,0.0,2.0,22.0,14.0
2008,10,2008_10_BUF_NE,2008-11-09,NE,NE,BUF,BUF,home,M.Cassel,K.Faulk,1.0,9.0,0.0,0.0,-7.0,16.0
2008,10,2008_10_BUF_NE,2008-11-09,NE,NE,BUF,BUF,home,M.Cassel,R.Moss,5.0,53.0,0.0,3.0,50.0,3.0
2008,10,2008_10_BUF_NE,2008-11-09,NE,NE,BUF,BUF,home,M.Cassel,S.Aiken,2.0,22.0,0.0,1.0,15.0,7.0
2008,10,2008_10_BUF_NE,2008-11-09,NE,NE,BUF,BUF,home,M.Cassel,W.Welker,10.0,107.0,0.0,5.0,48.0,59.0
2008,11,2008_11_NYJ_NE,2008-11-13,NE,NE,NYJ,NYJ,home,M.Cassel,B.Watson,8.0,88.0,1.0,5.0,85.0,3.0
2008,11,2008_11_NYJ_NE,2008-11-13,NE,NE,NYJ,NYJ,home,M.Cassel,J.Gaffney,7.0,86.0,1.0,5.0,70.0,16.0
2008,11,2008_11_NYJ_NE,2008-11-13,NE,NE,NYJ,NYJ,home,M.Cassel,K.Faulk,4.0,49.0,0.0,2.0,10.0,39.0
2008,11,2008_11_NYJ_NE,2008-11-13,NE,NE,NYJ,NYJ,home,M.Cassel,R.Moss,3.0,26.0,1.0,1.0,23.0,3.0
2008,11,2008_11_NYJ_NE,2008-11-13,NE,NE,NYJ,NYJ,home,M.Cassel,S.Aiken,1.0,43.0,0.0,1.0,-3.0,46.0
2008,11,2008_11_NYJ_NE,2008-11-13,NE,NE,NYJ,NYJ,home,M.Cassel,W.Welker,7.0,108.0,0.0,4.0,43.0,65.0
2008,12,2008_12_NE_MIA,2008-11-23,NE,MIA,NE,MIA,away,M.Cassel,B.Watson,1.0,16.0,0.0,1.0,16.0,0.0
2008,12,2008_12_NE_MIA,2008-11-23,NE,MIA,NE,MIA,away,M.Cassel,J.Gaffney,5.0,88.0,0.0,5.0,68.0,20.0
2008,12,2008_12_NE_MIA,2008-11-23,NE,MIA,NE,MIA,away,M.Cassel,K.Faulk,6.0,52.0,0.0,2.0,26.0,26.0
2008,12,2008_12_NE_MIA,2008-11-23,NE,MIA,NE,MIA,away,M.Cassel,R.Moss,8.0,125.0,3.0,7.0,88.0,37.0
2008,12,2008_12_NE_MIA,2008-11-23,NE,MIA,NE,MIA,away,M.Cassel,S.Morris,2.0,14.0,0.0,0.0,12.0,2.0
2008,12,2008_12_NE_MIA,2008-11-23,NE,MIA,NE,MIA,away,M.Cassel,W.Welker,8.0,120.0,0.0,3.0,17.0,103.0
2008,13,2008_13_PIT_NE,2008-11-30,NE,NE,PIT,PIT,home,M.Cassel,B.Green-Ellis,1.0,20.0,0.0,1.0,-6.0,26.0
2008,13,2008_13_PIT_NE,2008-11-30,NE,NE,PIT,PIT,home,M.Cassel,B.Watson,1.0,12.0,0.0,1.0,9.0,3.0
2008,13,2008_13_PIT_NE,2008-11-30,NE,NE,PIT,PIT,home,M.Cassel,J.Gaffney,1.0,2.0,0.0,0.0,2.0,0.0
2008,13,2008_13_PIT_NE,2008-11-30,NE,NE,PIT,PIT,home,M.Cassel,K.Faulk,7.0,48.0,0.0,2.0,18.0,30.0
2008,13,2008_13_PIT_NE,2008-11-30,NE,NE,PIT,PIT,home,M.Cassel,R.Moss,4.0,45.0,0.0,2.0,30.0,15.0
2008,13,2008_13_PIT_NE,2008-11-30,NE,NE,PIT,PIT,home,M.Cassel,S.Morris,1.0,12.0,0.0,0.0,-4.0,16.0
2008,13,2008_13_PIT_NE,2008-11-30,NE,NE,PIT,PIT,home,M.Cassel,W.Welker,4.0,30.0,0.0,1.0,6.0,24.0
2008,14,2008_14_NE_SEA,2008-12-07,NE,SEA,NE,SEA,away,M.Cassel,B.Watson,1.0,2.0,1.0,1.0,2.0,0.0
2008,14,2008_14_NE_SEA,2008-12-07,NE,SEA,NE,SEA,away,M.Cassel,J.Gaffney,4.0,48.0,0.0,3.0,34.0,14.0
2008,14,2008_14_NE_SEA,2008-12-07,NE,SEA,NE,SEA,away,M.Cassel,K.Faulk,5.0,22.0,0.0,1.0,-15.0,37.0
2008,14,2008_14_NE_SEA,2008-12-07,NE,SEA,NE,SEA,away,M.Cassel,R.Moss,3.0,56.0,0.0,3.0,51.0,5.0
2008,14,2008_14_NE_SEA,2008-12-07,NE,SEA,NE,SEA,away,M.Cassel,S.Aiken,1.0,6.0,0.0,0.0,4.0,2.0
2008,14,2008_14_NE_SEA,2008-12-07,NE,SEA,NE,SEA,away,M.Cassel,W.Welker,12.0,134.0,0.0,8.0,41.0,93.0
2008,15,2008_15_NE_OAK,2008-12-14,NE,LV,NE,LV,away,M.Cassel,K.Faulk,6.0,66.0,1.0,5.0,-8.0,74.0
2008,15,2008_15_NE_OAK,2008-12-14,NE,LV,NE,LV,away,M.Cassel,R.Moss,5.0,67.0,2.0,5.0,65.0,2.0
2008,15,2008_15_NE_OAK,2008-12-14,NE,LV,NE,LV,away,M.Cassel,S.Aiken,1.0,16.0,0.0,1.0,-1.0,17.0
2008,15,2008_15_NE_OAK,2008-12-14,NE,LV,NE,LV,away,M.Cassel,W.Welker,6.0,69.0,1.0,4.0,40.0,29.0
2008,16,2008_16_ARI_NE,2008-12-21,NE,NE,ARI,ARI,home,K.O'Connell,S.Aiken,1.0,-2.0,0.0,0.0,-3.0,1.0
2008,16,2008_16_ARI_NE,2008-12-21,NE,NE,ARI,ARI,home,M.Cassel,H.Evans,1.0,28.0,0.0,1.0,4.0,24.0
2008,16,2008_16_ARI_NE,2008-12-21,NE,NE,ARI,ARI,home,M.Cassel,J.Gaffney,5.0,90.0,0.0,4.0,69.0,21.0
2008,16,2008_16_ARI_NE,2008-12-21,NE,NE,ARI,ARI,home,M.Cassel,K.Faulk,3.0,27.0,1.0,1.0,-3.0,30.0
2008,16,2008_16_ARI_NE,2008-12-21,NE,NE,ARI,ARI,home,M.Cassel,R.Moss,2.0,87.0,1.0,2.0,10.0,77.0
2008,16,2008_16_ARI_NE,2008-12-21,NE,NE,ARI,ARI,home,M.Cassel,S.Morris,2.0,45.0,0.0,1.0,-10.0,55.0
2008,16,2008_16_ARI_NE,2008-12-21,NE,NE,ARI,ARI,home,M.Cassel,W.Welker,7.0,68.0,1.0,4.0,19.0,49.0
2008,17,2008_17_NE_BUF,2008-12-28,NE,BUF,NE,BUF,away,M.Cassel,H.Evans,2.0,31.0,0.0,2.0,11.0,20.0
2008,17,2008_17_NE_BUF,2008-12-28,NE,BUF,NE,BUF,away,M.Cassel,K.Faulk,1.0,8.0,0.0,1.0,5.0,3.0
2008,17,2008_17_NE_BUF,2008-12-28,NE,BUF,NE,BUF,away,M.Cassel,R.Moss,1.0,13.0,0.0,1.0,13.0,0.0
2008,17,2008_17_NE_BUF,2008-12-28,NE,BUF,NE,BUF,away,M.Cassel,W.Welker,2.0,26.0,0.0,2.0,10.0,16.0
2016,1,2016_01_NE_ARI,2016-09-11,NE,ARI,NE,ARI,away,J.Garoppolo,C.Hogan,3.0,60.0,1.0,2.0,27.0,33.0
2016,1,2016_01_NE_ARI,2016-09-11,NE,ARI,NE,ARI,away,J.Garoppolo,D.Amendola,3.0,48.0,0.0,1.0,43.0,5.0
2016,1,2016_01_NE_ARI,2016-09-11,NE,ARI,NE,ARI,away,J.Garoppolo,J.Edelman,7.0,66.0,0.0,3.0,42.0,24.0
2016,1,2016_01_NE_ARI,2016-09-11,NE,ARI,NE,ARI,away,J.Garoppolo,J.Garoppolo,1.0,3.0,0.0,0.0,-4.0,7.0
2016,1,2016_01_NE_ARI,2016-09-11,NE,ARI,NE,ARI,away,J.Garoppolo,J.White,5.0,40.0,0.0,3.0,-5.0,45.0
2016,1,2016_01_NE_ARI,2016-09-11,NE,ARI,NE,ARI,away,J.Garoppolo,M.Bennett,3.0,14.0,0.0,1.0,7.0,7.0
2016,1,2016_01_NE_ARI,2016-09-11,NE,ARI,NE,ARI,away,J.Garoppolo,M.Mitchell,2.0,33.0,0.0,1.0,12.0,21.0
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Brissett,C.Hogan,1.0,12.0,0.0,1.0,2.0,10.0
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Brissett,J.Edelman,1.0,7.0,0.0,1.0,4.0,3.0
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Brissett,J.White,1.0,5.0,0.0,0.0,-4.0,9.0
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Brissett,M.Bennett,3.0,68.0,0.0,2.0,2.0,66.0
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Garoppolo,C.Hogan,3.0,47.0,0.0,2.0,36.0,11.0
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Garoppolo,D.Amendola,4.0,48.0,2.0,3.0,35.0,13.0
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Garoppolo,D.Foster,1.0,2.0,0.0,0.0,-3.0,5.0
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Garoppolo,J.Edelman,6.0,69.0,0.0,3.0,36.0,33.0
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Garoppolo,J.White,1.0,5.0,0.0,0.0,-5.0,10.0
